7.785305504683037725e-03,-7.359953159388510358e-02,3.621051435800382023e-04,1.261343805316528233e-02,2.291682203065761314e-01,-5.680808209348242599e-03,1.956616799495236592e-02,5.412976923651626748e-01,-1.444048118409568815e-02,2.309897071489785958e-02,6.418869930565165305e-01,-1.891061806995253392e-02,1.930127792070379655e-02,5.320242688984535562e-01,-1.410238901166849246e-02,1.094595303206347126e-02,1.350101513977222112e-01,-3.613650418628822081e-03,5.684084693825752765e-03,-2.192954842932124393e-01,2.986827820791404520e-03,1.944915150224346689e-02,5.376164817417929953e-01,-1.429541279244972429e-02,1.063898510940930464e-02,1.129446612742981415e-01,-3.209435912992830708e-03,6.472610214899532366e-03,-1.639791432963875195e-01,2.001271104802526679e-03,7.200623782551929253e-03,-1.135912537818626333e-01,1.092389579241626052e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,7.098568302609464808e-03,-1.215964642556741637e-01,1.225569308957119574e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03
8.891084644687907712e-03,-7.108808515619102764e-02,-1.825809393039889983e-03,1.454354228050647180e-02,2.329092749810115492e-01,-9.520311691005645116e-03,2.267725716754398491e-02,5.447864135296356380e-01,-2.068029215146793831e-02,2.681050410521379490e-02,6.449513290642130414e-01,-2.638324320537321910e-02,2.236895344017852949e-02,5.356686113117916648e-01,-2.025203316102874851e-02,1.257937503302741789e-02,1.367283969978529967e-01,-6.870075143808662688e-03,6.432536073560868317e-03,-2.173067382390456714e-01,1.511698678115180883e-03,2.253860063851220730e-02,5.409951325980557613e-01,-2.049314591141637720e-02,1.223046284243878290e-02,1.160222217486364116e-01,-6.370217020844393119e-03,7.354775646234656961e-03,-1.618459967529304322e-01,2.593817612819293572e-04,8.206618310623525758e-03,-1.112487866401465908e-01,-8.966236358673995710e-04,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,8.090269720270271137e-03,-1.188970700951017534e-01,-7.312510126098459295e-04,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03
9.828285230128130934e-03,-7.035245750168428458e-02,-3.772744759743318355e-03,1.617910156900848051e-02,2.341012135248945469e-01,-1.293997175190497728e-02,2.531186479961888836e-02,5.458012243688017406e-01,-2.624178148644773501e-02,2.995311826899182961e-02,6.459391566482111102e-01,-3.304743932952192154e-02,2.496722718410637754e-02,5.368406463654764593e-01,-2.573364137427347487e-02,1.396260081156697197e-02,1.356803246213758030e-01,-9.761290860922144930e-03,7.067310472365306850e-03,-2.164925652675151468e-01,1.979347445626444824e-04,2.515490774604245416e-02,5.418635392408646112e-01,-2.601603049023992753e-02,1.357895769848482814e-02,1.167151036523819130e-01,-9.183154581876351585e-03,8.102425543142999231e-03,-1.611380202559473673e-01,-1.290686025697596051e-03,9.059529618781425597e-03,-1.105309251882999888e-01,-2.666698458796190607e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,8.931158786026571761e-03,-1.177162187303224528e-01,-2.474876902255118694e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03
1.070136718942649168e-02,-6.876178125148157960e-02,-5.596786093008176977e-03,1.770191893987771437e-02,2.364598439036171840e-01,-1.614590305899810119e-02,2.776386792766061262e-02,5.479995581821697215e-01,-3.145916752779953640e-02,3.287692762106075861e-02,6.478584408573908604e-01,-3.930221130966060628e-02,2.738530087248136624e-02,5.391288798359141765e-01,-3.087662309320649001e-02,1.525018297277824786e-02,1.370551348302342376e-01,-1.246642898175309710e-02,7.658671218052859331e-03,-2.151543561077460254e-01,-1.033543618774501738e-03,2.758981257377968177e-02,5.440315502872863362e-01,-3.119628116061790024e-02,1.483488128803855943e-02,1.187639609185566769e-01,-1.181896443819141496e-02,8.799047700080109280e-03,-1.597999446766493747e-01,-2.743106488281910060e-03,9.853932680584875925e-03,-1.090631429715358536e-01,-4.324832846918980067e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,9.714741829668582795e-03,-1.158821588617229281e-01,-4.109901868872611885e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03
1.158420052311726067e-02,-6.650173326045205613e-02,-7.535706631443872539e-03,1.924170103058031600e-02,2.398248695518248041e-01,-1.955541100409163846e-02,3.024151850615908188e-02,5.510262244970078882e-01,-3.701197413215595589e-02,3.583079257913368565e-02,6.505562320523097242e-01,-4.596106421496415351e-02,2.982875485037084218e-02,5.423670040365493605e-01,-3.635008289771235468e-02,1.655245898581370056e-02,1.376667998075333799e-01,-1.534535529552272237e-02,8.256844567767984699e-03,-2.131308791310857487e-01,-2.341697172539625171e-03,3.005036485197365437e-02,5.468750777762068083e-01,-3.670994868693355784e-02,1.610483082706082314e-02,1.214369061458455690e-01,-1.462215062483096517e-02,9.503551104813823258e-03,-1.578034509551571318e-01,-4.286628832176120341e-03,1.065728563395396122e-02,-1.069333359398569883e-01,-6.087560743935682694e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.050714118440509992e-02,-1.130746981000072537e-01,-5.846848734961440641e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03
1.158393336217500291e-02,-6.650253474327882941e-02,-7.535038729088228138e-03,1.924210177199370264e-02,2.398255374541804485e-01,-1.955634606738954062e-02,3.024018270144779308e-02,5.510247551118254705e-01,-3.700930252273337828e-02,3.583212838384497445e-02,6.505571671156076263e-01,-4.596400298532898887e-02,2.982982349413987322e-02,5.423678055193761338e-01,-3.635222018525041676e-02,1.653536068550920390e-02,1.376343397530490620e-01,-1.530968930973131137e-02,8.259249016248304542e-03,-2.131259366536539801e-01,-2.346639649971393737e-03,3.004675817925317460e-02,5.468713375230151996e-01,-3.670246818055034055e-02,1.610229279810937442e-02,1.214318300879426715e-01,-1.461694098645693884e-02,9.504085426698338779e-03,-1.578022487309169719e-01,-4.287697475945151382e-03,1.065728563395396122e-02,-1.069334695203281171e-01,-6.087293582993424934e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.051128217901009521e-02,-1.130662825303261343e-01,-5.855531465584817852e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03
1.158366620123274515e-02,-6.650306906516334493e-02,-7.534370826732583737e-03,1.924236893293596040e-02,2.398259381955938352e-01,-1.955688038927405614e-02,3.023924763814989092e-02,5.510242207899409550e-01,-3.700716523519531620e-02,3.583292986667174773e-02,6.505575678570210130e-01,-4.596587311192479319e-02,2.983049139649551762e-02,5.423683398412606493e-01,-3.635368957043283444e-02,1.652307128216534693e-02,1.376161728089755343e-01,-1.528364111786117974e-02,8.261119142844108865e-03,-2.131229978832891447e-01,-2.350246322691873502e-03,3.004422015030172588e-02,5.468693338159482664e-01,-3.669699138123405646e-02,1.610055625198469897e-02,1.214292920589912228e-01,-1.461306715279420132e-02,9.504486168111725419e-03,-1.578017144090324564e-01,-4.288365378300795783e-03,1.065715205348283234e-02,-1.069336031007992460e-01,-6.087160002522296054e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.051435452984605945e-02,-1.130612064724232368e-01,-5.862210489141261860e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03
1.158339904029048739e-02,-6.650320264563447381e-02,-7.533970085319197096e-03,1.924250251340708928e-02,2.398262053565360929e-01,-1.955728113068744278e-02,3.023857973579424652e-02,5.510234193071141817e-01,-3.700582943048402740e-02,3.583333060808513437e-02,6.505581021789055285e-01,-4.596680817522269535e-02,2.983075855743777538e-02,5.423690077436162937e-01,-3.635435747278847884e-02,1.651599151719551628e-02,1.376030819228049040e-01,-1.526827936368135852e-02,8.262321367084268786e-03,-2.131205934348088249e-01,-2.352917932114451105e-03,3.004261718464817932e-02,5.468679980112369776e-01,-3.669351828898470558e-02,1.609948760821566793e-02,1.214274219323954185e-01,-1.461106344572726812e-02,9.504753329053983180e-03,-1.578011800871479409e-01,-4.289033280656440184e-03,1.065715205348283234e-02,-1.069336031007992460e-01,-6.087026422051167174e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.051649181738412153e-02,-1.130566647364048549e-01,-5.866485064217386025e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03
1.158326545981935851e-02,-6.650373696751898933e-02,-7.533569343905810456e-03,1.924250251340708928e-02,2.398262053565360929e-01,-1.955728113068744278e-02,3.023791183343860212e-02,5.510227514047585373e-01,-3.700436004530160972e-02,3.583346418855626325e-02,6.505581021789055285e-01,-4.596720891663608199e-02,2.983089213790890426e-02,5.423691413240874226e-01,-3.635475821420186548e-02,1.651051471787923219e-02,1.375899910366342738e-01,-1.525625712127975930e-02,8.262989269439913187e-03,-2.131184561472707628e-01,-2.354654478239126547e-03,3.004128137993689052e-02,5.468659943041700444e-01,-3.669044593814874133e-02,1.609868612538889465e-02,1.214254182253284853e-01,-1.460932689960259268e-02,9.504886909525112060e-03,-1.578006457652634253e-01,-4.289434022069826824e-03,1.065715205348283234e-02,-1.069337366812703749e-01,-6.086892841580038294e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.051782762209541033e-02,-1.130531916441555040e-01,-5.869557415053350269e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03
1.158326545981935851e-02,-6.650373696751898933e-02,-7.533569343905810456e-03,1.924250251340708928e-02,2.398262053565360929e-01,-1.955728113068744278e-02,3.023791183343860212e-02,5.510227514047585373e-01,-3.700436004530160972e-02,3.583346418855626325e-02,6.505581021789055285e-01,-4.596720891663608199e-02,2.983089213790890426e-02,5.423691413240874226e-01,-3.635475821420186548e-02,1.651051471787923219e-02,1.375899910366342738e-01,-1.525625712127975930e-02,8.262989269439913187e-03,-2.131184561472707628e-01,-2.354654478239126547e-03,3.004128137993689052e-02,5.468659943041700444e-01,-3.669044593814874133e-02,1.609868612538889465e-02,1.214254182253284853e-01,-1.460932689960259268e-02,9.504886909525112060e-03,-1.578006457652634253e-01,-4.289434022069826824e-03,1.065715205348283234e-02,-1.069337366812703749e-01,-6.086892841580038294e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.051782762209541033e-02,-1.130531916441555040e-01,-5.869557415053350269e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03,1.324151696650233134e-03,-2.693297863006591797e-01,8.403783086009752878e-03
